gender,age,membership_tier,province,customer_age_days,category,brand,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,promo_name,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,logistics_risk,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_30d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_60d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_90d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_180d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,hist_spend_sum_365d,discount_amount_ratio,category_payment,category_channel,province_payment,is_returned,dataset_split
Male,69,Gold,Khon Kaen,826,Supplement,OmegaPlus,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,COD,1,750.0,0.15,0.0,0.15,112.5,637.5,2,0,20,1,1,0.0,10.933333333333334,1,1,0,>50,0.0,1,0,0.0,1020.0,1,0,0.0,1020.0,1,0,0.0,1020.0,1,0,0.0,1020.0,1,0,0.0,1020.0,0.15,Supplement_COD,Supplement_Shopee,Khon Kaen_COD,0,full_feature_frame
Other,64,Bronze,Chiang Mai,1194,Home_Appliance,HomePro,4.1,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Credit_Card,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,0,21,-1,0,0.0,23.2,1,1,0,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Chiang Mai_Credit_Card,0,full_feature_frame
Male,36,Gold,Nonthaburi,1567,Electronics,SoundMax,4.0,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,1,1200.0,0.15,0.0,0.15,180.0,1020.0,2,0,2,-1,0,0.0,35.666666666666664,1,2,0,30-40,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Electronics_Bank_Transfer,Electronics_Shopee,Nonthaburi_Bank_Transfer,0,full_feature_frame
Male,64,Silver,Remote_Area,1403,Cosmetics,AromaX,4.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Credit_Card,1,2800.0,0.1,0.0,0.1,280.0,2520.0,2,0,8,-1,0,0.0,30.2,1,2,0,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.1,Cosmetics_Credit_Card,Cosmetics_TikTok,Remote_Area_Credit_Card,1,full_feature_frame
Male,60,Silver,Nonthaburi,1194,Supplement,VitaBoost,3.7,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Bank_Transfer,1,890.0,0.1,0.0,0.1,89.0,801.0,2,0,8,4,1,0.0,23.233333333333334,1,2,0,>50,0.0,1,0,0.0,2160.0,1,0,0.0,2160.0,1,0,0.0,2160.0,1,0,0.0,2160.0,1,0,0.0,2160.0,0.1,Supplement_Bank_Transfer,Supplement_TikTok,Nonthaburi_Bank_Transfer,0,full_feature_frame
Male,22,Gold,Remote_Area,1004,Supplement,MuscleFuel,4.0,FastShip,Express,1.5,0.01,New Year Mega Sale,Campaign,0.1,Shopee,COD,2,1800.0,0.15,0.1,0.25,900.0,2700.0,3,0,10,3,1,0.0,16.9,1,2,0,20-30,0.0,1,0,0.0,935.0,1,0,0.0,935.0,1,0,0.0,935.0,1,0,0.0,935.0,1,0,0.0,935.0,0.25,Supplement_COD,Supplement_Shopee,Remote_Area_COD,1,full_feature_frame
Male,33,Bronze,Remote_Area,2128,Fashion,UniStyle,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Credit_Card,1,290.0,0.05,0.0,0.05,14.5,275.5,1,0,10,-1,0,0.0,54.36666666666667,1,2,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Fashion_Credit_Card,Fashion_TikTok,Remote_Area_Credit_Card,0,full_feature_frame
Male,36,Gold,Songkhla,2101,Fashion,DenimCo,4.2,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,COD,1,890.0,0.15,0.0,0.15,133.5,756.5,2,0,13,-1,0,0.0,53.46666666666667,1,2,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Fashion_COD,Fashion_Shopee,Songkhla_COD,1,full_feature_frame
Female,57,Platinum,Remote_Area,1430,Supplement,OmegaPlus,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,COD,2,750.0,0.2,0.0,0.2,300.0,1200.0,2,0,13,6,1,0.0,31.1,1,2,0,>50,0.0,1,0,0.0,4000.0,1,0,0.0,4000.0,1,0,0.0,4000.0,1,0,0.0,4000.0,1,0,0.0,4000.0,0.2,Supplement_COD,Supplement_TV_Show,Remote_Area_COD,0,full_feature_frame
Male,35,Bronze,Songkhla,689,Home_Appliance,CookEasy,4.3,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,1500.0,0.05,0.0,0.05,150.0,2850.0,3,0,14,-1,0,0.0,6.4,1,2,0,30-40,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Songkhla_Bank_Transfer,0,full_feature_frame
Female,45,Bronze,Chiang Mai,1250,Electronics,BoomBox,3.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Credit_Card,2,990.0,0.05,0.0,0.05,99.0,1881.0,2,0,15,-1,0,0.0,25.1,1,2,0,40-50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Electronics_Credit_Card,Electronics_TV_Show,Chiang Mai_Credit_Card,0,full_feature_frame
Female,19,Bronze,Khon Kaen,771,Electronics,TimeX,4.7,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,COD,1,3500.0,0.05,0.0,0.05,175.0,3325.0,2,0,18,-1,0,0.0,9.133333333333333,1,2,0,<20,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Electronics_COD,Electronics_TikTok,Khon Kaen_COD,0,full_feature_frame
Male,46,Silver,Khon Kaen,591,Cosmetics,AromaX,4.8,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,1,2800.0,0.1,0.0,0.1,280.0,2520.0,2,0,19,-1,0,0.0,3.1333333333333333,1,2,0,40-50,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.1,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Khon Kaen_Bank_Transfer,0,full_feature_frame
Female,54,Silver,Nonthaburi,809,Home_Appliance,BlendIt,3.9,FastShip,Express,1.5,0.01,New Year Mega Sale,Campaign,0.1,TV_Show,Bank_Transfer,1,1100.0,0.1,0.1,0.2,220.0,880.0,2,0,4,-1,0,0.0,10.433333333333334,1,3,0,>50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Nonthaburi_Bank_Transfer,1,full_feature_frame
Female,48,Platinum,Chiang Mai,903,Fashion,SilkTouch,3.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,1,2500.0,0.2,0.0,0.2,500.0,2000.0,1,0,6,-1,0,0.0,13.566666666666666,1,3,0,40-50,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0,full_feature_frame
Male,36,Platinum,Nonthaburi,1190,Electronics,SoundMax,4.0,EcoDelivery,Eco,5.0,0.05,New Year Mega Sale,Campaign,0.1,TikTok,Bank_Transfer,2,1200.0,0.2,0.1,0.3,720.0,1680.0,1,0,8,-1,0,0.0,23.133333333333333,1,3,0,30-40,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.3,Electronics_Bank_Transfer,Electronics_TikTok,Nonthaburi_Bank_Transfer,1,full_feature_frame
Female,36,Bronze,Chiang Mai,997,Fashion,DenimCo,4.2,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,COD,2,890.0,0.05,0.0,0.05,89.0,1691.0,2,0,8,-1,0,0.0,16.7,1,3,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0,full_feature_frame
Female,35,Bronze,Chiang Mai,685,Electronics,TimeX,4.7,EcoDelivery,Eco,5.0,0.05,New Year Mega Sale,Campaign,0.1,Mobile_App,Credit_Card,2,3500.0,0.05,0.1,0.15,1050.0,5950.0,2,0,8,-1,0,0.0,6.3,1,3,0,30-40,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Electronics_Credit_Card,Electronics_Mobile_App,Chiang Mai_Credit_Card,1,full_feature_frame
Male,40,Platinum,Remote_Area,2107,Supplement,GlowDrink,4.3,FastShip,Express,1.5,0.01,New Year Mega Sale,Campaign,0.1,TikTok,Bank_Transfer,2,1200.0,0.2,0.1,0.3,720.0,1680.0,1,0,9,-1,0,0.0,53.7,1,3,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.3,Supplement_Bank_Transfer,Supplement_TikTok,Remote_Area_Bank_Transfer,0,full_feature_frame
Female,28,Bronze,Remote_Area,1203,Home_Appliance,PureAir,4.6,EcoDelivery,Eco,5.0,0.05,New Year Mega Sale,Campaign,0.1,TikTok,COD,1,4500.0,0.05,0.1,0.15,675.0,3825.0,1,0,9,-1,0,0.0,23.566666666666666,1,3,0,20-30,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Home_Appliance_COD,Home_Appliance_TikTok,Remote_Area_COD,0,full_feature_frame
Male,44,Silver,Bangkok,555,Electronics,SoundMax,4.0,FastShip,Express,1.5,0.01,New Year Mega Sale,Campaign,0.1,Shopee,Bank_Transfer,1,1200.0,0.1,0.1,0.2,240.0,960.0,3,0,12,-1,0,0.0,1.9666666666666666,1,3,0,40-50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Electronics_Bank_Transfer,Electronics_Shopee,Bangkok_Bank_Transfer,0,full_feature_frame
Female,64,Bronze,Bangkok,1404,Home_Appliance,CookEasy,4.3,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,1500.0,0.05,0.0,0.05,150.0,2850.0,1,0,16,-1,0,0.0,30.266666666666666,1,3,0,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,0,full_feature_frame
Female,42,Bronze,Songkhla,671,Supplement,OmegaPlus,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Credit_Card,2,750.0,0.05,0.0,0.05,75.0,1425.0,3,0,17,-1,0,0.0,5.833333333333333,1,3,0,40-50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Supplement_Credit_Card,Supplement_TV_Show,Songkhla_Credit_Card,0,full_feature_frame
Female,56,Silver,Chonburi,1519,Fashion,RunFast,4.8,SafeLogistics,Standard,3.0,0.02,New Year Mega Sale,Campaign,0.1,TV_Show,Credit_Card,2,1990.0,0.1,0.1,0.2,796.0,3184.0,2,0,0,-1,0,0.0,34.13333333333333,1,4,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Fashion_Credit_Card,Fashion_TV_Show,Chonburi_Credit_Card,1,full_feature_frame
Female,64,Bronze,Phuket,1662,Cosmetics,SkinLab,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Credit_Card,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,0,-1,0,0.0,38.9,1,4,0,>50,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Cosmetics_Credit_Card,Cosmetics_Shopee,Phuket_Credit_Card,0,full_feature_frame
Female,42,Bronze,Khon Kaen,1672,Fashion,UniStyle,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Bank_Transfer,2,290.0,0.05,0.0,0.05,29.0,551.0,1,0,2,-1,0,0.0,39.233333333333334,1,4,0,40-50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Fashion_Bank_Transfer,Fashion_TikTok,Khon Kaen_Bank_Transfer,0,full_feature_frame
Male,25,Silver,Nonthaburi,1550,Supplement,MuscleFuel,4.0,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,COD,1,1800.0,0.1,0.0,0.1,180.0,1620.0,1,0,6,-1,0,0.0,35.166666666666664,1,4,0,20-30,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.1,Supplement_COD,Supplement_Shopee,Nonthaburi_COD,1,full_feature_frame
Female,56,Bronze,Remote_Area,2031,Supplement,VitaBoost,3.7,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,2,0,8,-1,0,0.0,51.2,1,4,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Supplement_COD,Supplement_Shopee,Remote_Area_COD,0,full_feature_frame
Male,32,Bronze,Chonburi,806,Electronics,SoundMax,4.0,EcoDelivery,Eco,5.0,0.05,New Year Mega Sale,Campaign,0.1,Mobile_App,Credit_Card,1,1200.0,0.05,0.1,0.15,180.0,1020.0,2,0,8,-1,0,0.0,10.366666666666667,1,4,0,30-40,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Electronics_Credit_Card,Electronics_Mobile_App,Chonburi_Credit_Card,0,full_feature_frame
Male,38,Bronze,Remote_Area,2258,Supplement,GlowDrink,4.3,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,COD,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,8,-1,0,0.0,58.766666666666666,1,4,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Supplement_COD,Supplement_Mobile_App,Remote_Area_COD,0,full_feature_frame
Female,47,Bronze,Chonburi,1743,Fashion,UniStyle,4.5,SafeLogistics,Standard,3.0,0.02,New Year Mega Sale,Campaign,0.1,Shopee,Credit_Card,1,290.0,0.05,0.1,0.15,43.5,246.5,3,0,8,-1,0,0.0,41.6,1,4,0,40-50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Fashion_Credit_Card,Fashion_Shopee,Chonburi_Credit_Card,0,full_feature_frame
Female,51,Gold,Bangkok,1785,Cosmetics,GlowUp,4.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,2,450.0,0.15,0.0,0.15,135.0,765.0,2,0,8,-1,0,0.0,43.0,1,4,0,>50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Bangkok_Bank_Transfer,0,full_feature_frame
Female,38,Gold,Phuket,1172,Cosmetics,SunSafe,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,2,650.0,0.15,0.0,0.15,195.0,1105.0,1,0,8,-1,0,0.0,22.566666666666666,1,4,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Cosmetics_COD,Cosmetics_TV_Show,Phuket_COD,0,full_feature_frame
Female,65,Silver,Songkhla,1669,Home_Appliance,PureAir,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Credit_Card,2,4500.0,0.1,0.0,0.1,900.0,8100.0,2,0,8,4,1,0.0,39.13333333333333,1,4,0,>50,0.02,1,0,0.0,880.0,1,0,0.0,880.0,1,0,0.0,880.0,1,0,0.0,880.0,1,0,0.0,880.0,0.1,Home_Appliance_Credit_Card,Home_Appliance_Mobile_App,Songkhla_Credit_Card,0,full_feature_frame
Female,33,Gold,Chiang Mai,2008,Home_Appliance,CookEasy,4.3,FastShip,Express,1.5,0.01,New Year Mega Sale,Campaign,0.1,TV_Show,Credit_Card,1,1500.0,0.15,0.1,0.25,375.0,1125.0,3,0,10,-1,0,0.0,50.43333333333333,1,4,0,30-40,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.25,Home_Appliance_Credit_Card,Home_Appliance_TV_Show,Chiang Mai_Credit_Card,1,full_feature_frame
Female,66,Silver,Remote_Area,1058,Cosmetics,SkinLab,4.2,EcoDelivery,Eco,5.0,0.05,New Year Mega Sale,Campaign,0.1,Shopee,Bank_Transfer,1,1200.0,0.1,0.1,0.2,240.0,960.0,2,0,11,-1,0,0.0,18.766666666666666,1,4,0,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Remote_Area_Bank_Transfer,0,full_feature_frame
Male,21,Bronze,Chonburi,1969,Home_Appliance,CookEasy,4.3,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,1,1500.0,0.05,0.0,0.05,75.0,1425.0,1,0,15,-1,0,0.0,49.13333333333333,1,4,0,20-30,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Home_Appliance_COD,Home_Appliance_TV_Show,Chonburi_COD,1,full_feature_frame
Female,26,Gold,Chonburi,1284,Supplement,MuscleFuel,4.0,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,2,1800.0,0.15,0.0,0.15,540.0,3060.0,3,0,16,-1,0,0.0,26.3,1,4,0,20-30,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Supplement_COD,Supplement_TV_Show,Chonburi_COD,0,full_feature_frame
Female,53,Bronze,Songkhla,2071,Home_Appliance,BlendIt,3.9,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,COD,1,1100.0,0.05,0.0,0.05,55.0,1045.0,1,0,20,-1,0,0.0,52.53333333333333,1,4,0,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Home_Appliance_COD,Home_Appliance_Shopee,Songkhla_COD,1,full_feature_frame
Female,30,Silver,Songkhla,2136,Electronics,ShieldCase,4.4,EcoDelivery,Eco,5.0,0.05,New Year Mega Sale,Campaign,0.1,TV_Show,Credit_Card,1,350.0,0.1,0.1,0.2,70.0,280.0,2,0,22,-1,0,0.0,54.7,1,4,0,20-30,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Electronics_Credit_Card,Electronics_TV_Show,Songkhla_Credit_Card,1,full_feature_frame
Other,26,Silver,Chonburi,957,Supplement,VitaBoost,3.7,SafeLogistics,Standard,3.0,0.02,New Year Mega Sale,Campaign,0.1,Mobile_App,COD,2,890.0,0.1,0.1,0.2,356.0,1424.0,1,0,23,-1,0,0.0,15.4,1,4,0,20-30,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Supplement_COD,Supplement_Mobile_App,Chonburi_COD,1,full_feature_frame
Male,20,Silver,Songkhla,2048,Electronics,BoomBox,3.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Credit_Card,2,990.0,0.1,0.0,0.1,198.0,1782.0,3,0,1,-1,0,0.0,51.8,1,5,1,<20,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.1,Electronics_Credit_Card,Electronics_Mobile_App,Songkhla_Credit_Card,0,full_feature_frame
Other,41,Silver,Chiang Mai,1014,Home_Appliance,PureAir,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,2,4500.0,0.1,0.0,0.1,900.0,8100.0,2,0,1,-1,0,0.0,17.333333333333332,1,5,1,40-50,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.1,Home_Appliance_COD,Home_Appliance_Shopee,Chiang Mai_COD,0,full_feature_frame
Male,36,Bronze,Chonburi,673,Supplement,OmegaPlus,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,1,750.0,0.05,0.0,0.05,37.5,712.5,1,0,4,-1,0,0.0,5.966666666666667,1,5,1,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Supplement_Bank_Transfer,Supplement_TikTok,Chonburi_Bank_Transfer,0,full_feature_frame
Male,35,Bronze,Chiang Mai,893,Fashion,SilkTouch,3.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,2,2500.0,0.05,0.0,0.05,250.0,4750.0,2,0,5,-1,0,0.0,13.3,1,5,1,30-40,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0,full_feature_frame
Male,36,Silver,Nonthaburi,2277,Electronics,ShieldCase,4.4,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,1,350.0,0.1,0.0,0.1,35.0,315.0,3,0,8,-1,0,0.0,59.43333333333333,1,5,1,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.1,Electronics_Bank_Transfer,Electronics_Shopee,Nonthaburi_Bank_Transfer,0,full_feature_frame
Female,32,Gold,Songkhla,967,Fashion,SilkTouch,3.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Credit_Card,1,2500.0,0.15,0.0,0.15,375.0,2125.0,3,0,13,-1,0,0.0,15.766666666666667,1,5,1,30-40,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.15,Fashion_Credit_Card,Fashion_Shopee,Songkhla_Credit_Card,0,full_feature_frame
Female,49,Silver,Bangkok,1549,Fashion,UniStyle,4.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Bank_Transfer,2,290.0,0.1,0.0,0.1,58.0,522.0,2,0,14,-1,0,0.0,35.166666666666664,1,5,1,40-50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.1,Fashion_Bank_Transfer,Fashion_TV_Show,Bangkok_Bank_Transfer,0,full_feature_frame
Male,38,Platinum,Remote_Area,710,Fashion,RunFast,4.8,FastShip,Express,1.5,0.01,New Year Mega Sale,Campaign,0.1,Mobile_App,Credit_Card,2,1990.0,0.2,0.1,0.3,1194.0,2786.0,2,0,16,-1,0,0.0,7.2,1,5,1,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.3,Fashion_Credit_Card,Fashion_Mobile_App,Remote_Area_Credit_Card,0,full_feature_frame
Male,62,Bronze,Phuket,1272,Supplement,GlowDrink,4.3,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Credit_Card,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,17,-1,0,0.0,25.933333333333334,1,5,1,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Supplement_Credit_Card,Supplement_TikTok,Phuket_Credit_Card,0,full_feature_frame
Female,24,Bronze,Remote_Area,884,Supplement,MuscleFuel,4.0,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,2,1800.0,0.05,0.0,0.05,180.0,3420.0,1,0,21,-1,0,0.0,13.0,1,5,1,20-30,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Supplement_Bank_Transfer,Supplement_TikTok,Remote_Area_Bank_Transfer,0,full_feature_frame
Female,26,Gold,Chonburi,1284,Fashion,RunFast,4.8,FastShip,Express,1.5,0.01,New Year Mega Sale,Campaign,0.1,TV_Show,Bank_Transfer,2,1990.0,0.15,0.1,0.25,995.0,2985.0,2,0,5,1,1,0.0,26.366666666666667,1,6,1,20-30,0.0,1,0,0.0,3060.0,1,0,0.0,3060.0,1,0,0.0,3060.0,1,0,0.0,3060.0,1,0,0.0,3060.0,0.25,Fashion_Bank_Transfer,Fashion_TV_Show,Chonburi_Bank_Transfer,0,full_feature_frame
Female,61,Silver,Bangkok,1704,Home_Appliance,HomePro,4.1,SafeLogistics,Standard,3.0,0.02,New Year Mega Sale,Campaign,0.1,Mobile_App,Bank_Transfer,2,2200.0,0.1,0.1,0.2,880.0,3520.0,1,0,8,6,1,0.0,40.36666666666667,1,6,1,>50,0.02,1,0,0.0,1080.0,1,0,0.0,1080.0,1,0,0.0,1080.0,1,0,0.0,1080.0,1,0,0.0,1080.0,0.2,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,1,full_feature_frame
