order_id,customer_id,order_date,age,membership_tier,province,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_30d,hist_order_count_60d,hist_return_rate_60d,hist_order_count_180d,hist_return_rate_180d,hist_order_count_365d,hist_return_rate_365d,is_cod,is_high_discount,low_rating_alert,discount_amount_ratio,amount_per_item,log_total_amount,category_payment,category_channel,province_payment,category_return_rate_pti,product_return_rate_pti,courier_return_rate_pti,price_band,discount_band,rating_band,is_high_value_order,is_fragile_cod,is_remote_cod,logistics_risk,province_category_return_rate_pti,brand_return_rate_pti,payment_return_rate_pti,channel_return_rate_pti,courier_type_return_rate_pti,is_returned
ORD00042,C0456,2025-01-06 17:00:00,65,Bronze,Phuket,Fashion,DenimCo,0,4.2,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Credit_Card,1,890.0,0.05,44.5,845.5,1,0,17,-1,0,0.0,52.233333333333334,1,0,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,845.5,6.74111020157319,Fashion_Credit_Card,Fashion_TV_Show,Phuket_Credit_Card,0.16666666666666666,0.0,0.21428571428571427,price_q2,<=5%,3.8-4.2,0,0,0,0.0,0.0,0.0,0.1,0.25,0.21428571428571427,1
ORD00043,C0215,2025-01-06 19:00:00,69,Gold,Khon Kaen,Supplement,GlowDrink,0,4.3,Eco,5.0,0.05,No Promotion,0.0,Shopee,COD,1,1200.0,0.15,180.0,1020.0,2,0,19,-1,0,0.0,10.9,1,0,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.15,1020.0,6.928537818164665,Supplement_COD,Supplement_Shopee,Khon Kaen_COD,0.42857142857142855,0.21428571428571427,0.26666666666666666,price_q2,10-15%,4.2-4.6,0,0,0,0.0,0.21428571428571427,0.21428571428571427,0.29411764705882354,0.14285714285714285,0.26666666666666666,0
ORD00044,C0075,2025-01-06 22:00:00,37,Bronze,Bangkok,Home_Appliance,BlendIt,1,3.9,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1100.0,0.05,110.0,2090.0,2,0,22,-1,0,0.0,32.2,1,0,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.05,1045.0,7.645397699428633,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,0.0625,0.0,0.13333333333333333,price_q4,<=5%,3.8-4.2,1,0,0,0.02,0.0,0.0,0.14285714285714285,0.36363636363636365,0.13333333333333333,0
ORD00045,C0273,2025-01-07 00:00:00,48,Bronze,Khon Kaen,Fashion,UniStyle,0,4.5,Eco,5.0,0.05,Campaign,0.1,TV_Show,Bank_Transfer,2,290.0,0.15,87.0,493.0,2,0,0,-1,0,0.0,43.63333333333333,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.15,246.5,6.202535517187923,Fashion_Bank_Transfer,Fashion_TV_Show,Khon Kaen_Bank_Transfer,0.2857142857142857,0.0,0.25,price_q1,10-15%,4.2-4.6,0,0,0,0.0,0.20454545454545456,0.0,0.13333333333333333,0.3076923076923077,0.25,0
ORD00046,C0023,2025-01-07 01:00:00,39,Gold,Remote_Area,Home_Appliance,HomePro,1,4.1,Eco,5.0,0.05,Campaign,0.1,TikTok,Bank_Transfer,1,2200.0,0.25,550.0,1650.0,2,0,1,-1,0,0.0,43.2,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.25,1650.0,7.409136443920128,Home_Appliance_Bank_Transfer,Home_Appliance_TikTok,Remote_Area_Bank_Transfer,0.058823529411764705,0.0,0.23529411764705882,price_q3,15-25%,3.8-4.2,1,0,0,0.05,0.0,0.0,0.125,0.0,0.23529411764705882,0
ORD00047,C0348,2025-01-07 04:00:00,67,Bronze,Chonburi,Electronics,TimeX,1,4.7,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Bank_Transfer,1,3500.0,0.05,175.0,3325.0,1,0,4,-1,0,0.0,4.2,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,3325.0,8.109525659752872,Electronics_Bank_Transfer,Electronics_TV_Show,Chonburi_Bank_Transfer,0.2,0.1956521739130435,0.2222222222222222,price_q5,<=5%,>4.6,1,0,0,0.05,0.1956521739130435,0.1956521739130435,0.11764705882352941,0.2857142857142857,0.2222222222222222,0
ORD00048,C0182,2025-01-07 10:00:00,37,Bronze,Nonthaburi,Cosmetics,SkinLab,1,4.2,Express,1.5,0.01,Campaign,0.1,TV_Show,Bank_Transfer,1,1200.0,0.15,180.0,1020.0,3,0,10,-1,0,0.0,54.233333333333334,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.15,1020.0,6.928537818164665,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Nonthaburi_Bank_Transfer,0.2857142857142857,1.0,0.25,price_q2,10-15%,3.8-4.2,0,0,0,0.01,1.0,1.0,0.1111111111111111,0.26666666666666666,0.25,0
ORD00049,C0341,2025-01-07 11:00:00,53,Silver,Bangkok,Cosmetics,GlowUp,1,4.9,Standard,3.0,0.02,No Promotion,0.0,Shopee,COD,1,450.0,0.1,45.0,405.0,1,0,11,-1,0,0.0,3.5,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.1,405.0,6.0063531596017325,Cosmetics_COD,Cosmetics_Shopee,Bangkok_COD,0.25,0.0,0.125,price_q1,5-10%,>4.6,0,1,0,0.02,0.1875,0.0,0.2777777777777778,0.125,0.125,0
ORD00050,C0218,2025-01-07 11:00:00,59,Bronze,Phuket,Supplement,OmegaPlus,0,4.6,Express,1.5,0.01,Campaign,0.1,Mobile_App,COD,2,750.0,0.15,225.0,1275.0,3,0,11,-1,0,0.0,54.63333333333333,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.15,637.5,7.151485463904735,Supplement_COD,Supplement_Mobile_App,Phuket_COD,0.375,0.0,0.23076923076923078,price_q3,10-15%,4.2-4.6,0,0,1,0.0,0.1836734693877551,0.0,0.2631578947368421,0.3333333333333333,0.23076923076923078,1
ORD00051,C0069,2025-01-07 18:00:00,41,Silver,Remote_Area,Electronics,BoomBox,1,3.8,Express,1.5,0.01,Campaign,0.1,TV_Show,COD,1,990.0,0.2,198.0,792.0,3,0,18,-1,0,0.0,56.166666666666664,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,1,0.2,792.0,6.675823221634848,Electronics_COD,Electronics_TV_Show,Remote_Area_COD,0.16666666666666666,0.3333333333333333,0.2857142857142857,price_q1,15-25%,<=3.8,0,1,1,0.01,0.0,0.3333333333333333,0.3,0.25,0.2857142857142857,0
ORD00052,C0215,2025-01-07 20:00:00,69,Gold,Khon Kaen,Supplement,OmegaPlus,0,4.6,Express,1.5,0.01,No Promotion,0.0,Shopee,COD,1,750.0,0.15,112.5,637.5,2,0,20,1,1,0.0,10.933333333333334,1,1,0,1,0,0.0,-1,1,0,0.0,1020.0,1,0.0,1,0.0,1,0.0,1,0,0,0.15,637.5,6.459121675472594,Supplement_COD,Supplement_Shopee,Khon Kaen_COD,0.4444444444444444,0.5,0.26666666666666666,price_q1,10-15%,4.2-4.6,0,0,0,0.0,0.0,0.5,0.2857142857142857,0.1111111111111111,0.26666666666666666,0
ORD00053,C0119,2025-01-07 21:00:00,64,Bronze,Chiang Mai,Home_Appliance,HomePro,1,4.1,Eco,5.0,0.05,No Promotion,0.0,TikTok,Credit_Card,1,2200.0,0.05,110.0,2090.0,3,0,21,-1,0,0.0,23.2,1,1,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,2090.0,7.645397699428633,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Chiang Mai_Credit_Card,0.05555555555555555,0.0,0.21052631578947367,price_q4,<=5%,3.8-4.2,1,0,0,0.05,0.0,0.0,0.18181818181818182,0.0,0.21052631578947367,0
ORD00054,C0282,2025-01-08 02:00:00,36,Gold,Nonthaburi,Electronics,SoundMax,1,4.0,Eco,5.0,0.05,No Promotion,0.0,Shopee,Bank_Transfer,1,1200.0,0.15,180.0,1020.0,2,0,2,-1,0,0.0,35.666666666666664,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.15,1020.0,6.928537818164665,Electronics_Bank_Transfer,Electronics_Shopee,Nonthaburi_Bank_Transfer,0.14285714285714285,0.0,0.2,price_q2,10-15%,3.8-4.2,0,0,0,0.05,0.0,0.0,0.10526315789473684,0.1,0.2,0
ORD00055,C0376,2025-01-08 08:00:00,64,Silver,Remote_Area,Cosmetics,AromaX,1,4.8,Eco,5.0,0.05,No Promotion,0.0,TikTok,Credit_Card,1,2800.0,0.1,280.0,2520.0,2,0,8,-1,0,0.0,30.2,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.1,2520.0,7.83241092718792,Cosmetics_Credit_Card,Cosmetics_TikTok,Remote_Area_Credit_Card,0.2222222222222222,0.25,0.19047619047619047,price_q4,5-10%,>4.6,1,0,0,0.05,0.18518518518518517,0.25,0.16666666666666666,0.0,0.19047619047619047,1
ORD00056,C0350,2025-01-08 08:00:00,60,Silver,Nonthaburi,Supplement,VitaBoost,0,3.7,Eco,5.0,0.05,No Promotion,0.0,TikTok,Bank_Transfer,1,890.0,0.1,89.0,801.0,2,0,8,4,1,0.0,23.233333333333334,1,2,0,1,0,0.0,-1,1,0,0.0,2160.0,1,0.0,1,0.0,1,0.0,0,0,1,0.1,801.0,6.687108607866515,Supplement_Bank_Transfer,Supplement_TikTok,Nonthaburi_Bank_Transfer,0.4,0.6,0.22727272727272727,price_q1,5-10%,<=3.8,0,0,0,0.0,0.0,0.6,0.1,0.07142857142857142,0.22727272727272727,0
ORD00057,C0133,2025-01-08 10:00:00,22,Gold,Remote_Area,Supplement,MuscleFuel,0,4.0,Express,1.5,0.01,Campaign,0.1,Shopee,COD,2,1800.0,0.25,562.5,2700.0,3,0,10,3,1,0.0,16.9,1,2,0,1,0,0.0,-1,1,0,0.0,935.0,1,0.0,1,0.0,1,0.0,1,1,0,0.15625,1350.0,7.901377353792616,Supplement_COD,Supplement_Shopee,Remote_Area_COD,0.36363636363636365,0.0,0.25,price_q4,15-25%,3.8-4.2,1,0,1,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.25,1
ORD00058,C0380,2025-01-08 10:00:00,33,Bronze,Remote_Area,Fashion,UniStyle,0,4.5,Standard,3.0,0.02,No Promotion,0.0,TikTok,Credit_Card,1,290.0,0.05,14.5,275.5,1,0,10,-1,0,0.0,54.36666666666667,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,275.5,5.6222108209623896,Fashion_Credit_Card,Fashion_TikTok,Remote_Area_Credit_Card,0.25,0.0,0.11764705882352941,price_q1,<=5%,4.2-4.6,0,0,0,0.0,0.0,0.0,0.23076923076923078,0.06666666666666667,0.11764705882352941,0
ORD00059,C0038,2025-01-08 13:00:00,36,Gold,Songkhla,Fashion,DenimCo,0,4.2,Express,1.5,0.01,No Promotion,0.0,Shopee,COD,1,890.0,0.15,133.5,756.5,2,0,13,-1,0,0.0,53.46666666666667,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.15,756.5,6.630023537383524,Fashion_COD,Fashion_Shopee,Songkhla_COD,0.2222222222222222,0.3333333333333333,0.29411764705882354,price_q1,10-15%,3.8-4.2,0,0,1,0.0,0.20689655172413793,0.3333333333333333,0.30434782608695654,0.16666666666666666,0.29411764705882354,1
ORD00060,C0243,2025-01-08 13:00:00,57,Platinum,Remote_Area,Supplement,OmegaPlus,0,4.6,Eco,5.0,0.05,No Promotion,0.0,TV_Show,COD,2,750.0,0.2,300.0,1200.0,2,0,13,6,1,0.0,31.1,1,2,0,1,0,0.0,-1,1,0,0.0,4000.0,1,0.0,1,0.0,1,0.0,1,0,0,0.2,600.0,7.0909098220799835,Supplement_COD,Supplement_TV_Show,Remote_Area_COD,0.4166666666666667,0.3333333333333333,0.21739130434782608,price_q2,15-25%,4.2-4.6,0,0,1,0.0,0.5,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.21739130434782608,0
ORD00061,C0097,2025-01-08 14:00:00,35,Bronze,Songkhla,Home_Appliance,CookEasy,1,4.3,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1500.0,0.05,150.0,2850.0,3,0,14,-1,0,0.0,6.4,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,1425.0,7.955425088912672,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Songkhla_Bank_Transfer,0.05263157894736842,0.0,0.1111111111111111,price_q4,<=5%,4.2-4.6,1,0,0,0.02,0.3333333333333333,0.0,0.09523809523809523,0.38461538461538464,0.1111111111111111,0
ORD00062,C0073,2025-01-08 15:00:00,45,Bronze,Chiang Mai,Electronics,BoomBox,1,3.8,Express,1.5,0.01,No Promotion,0.0,TV_Show,Credit_Card,2,990.0,0.05,99.0,1881.0,2,0,15,-1,0,0.0,25.1,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.05,940.5,7.540090320145325,Electronics_Credit_Card,Electronics_TV_Show,Chiang Mai_Credit_Card,0.125,0.25,0.3333333333333333,price_q3,<=5%,<=3.8,1,0,0,0.01,0.21311475409836064,0.25,0.21428571428571427,0.2222222222222222,0.3333333333333333,0
ORD00063,C0113,2025-01-08 18:00:00,19,Bronze,Khon Kaen,Electronics,TimeX,1,4.7,Express,1.5,0.01,No Promotion,0.0,TikTok,COD,1,3500.0,0.05,175.0,3325.0,2,0,18,-1,0,0.0,9.133333333333333,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.05,3325.0,8.109525659752872,Electronics_COD,Electronics_TikTok,Khon Kaen_COD,0.1111111111111111,0.0,0.3157894736842105,price_q5,<=5%,>4.6,1,1,0,0.01,1.0,0.0,0.32,0.0625,0.3157894736842105,0
ORD00064,C0224,2025-01-08 19:00:00,46,Silver,Khon Kaen,Cosmetics,AromaX,1,4.8,Standard,3.0,0.02,No Promotion,0.0,Shopee,Bank_Transfer,1,2800.0,0.1,280.0,2520.0,2,0,19,-1,0,0.0,3.1333333333333333,1,2,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.1,2520.0,7.83241092718792,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Khon Kaen_Bank_Transfer,0.3,0.4,0.10526315789473684,price_q4,5-10%,>4.6,1,0,0,0.02,0.0,0.4,0.09090909090909091,0.23076923076923078,0.10526315789473684,0
ORD00065,C0071,2025-01-09 04:00:00,54,Silver,Nonthaburi,Home_Appliance,BlendIt,1,3.9,Express,1.5,0.01,Campaign,0.1,TV_Show,Bank_Transfer,1,1100.0,0.2,220.0,880.0,2,0,4,-1,0,0.0,10.433333333333334,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.2,880.0,6.78105762593618,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Nonthaburi_Bank_Transfer,0.05,0.0,0.3,price_q2,15-25%,3.8-4.2,0,0,0,0.01,0.0,0.0,0.08695652173913043,0.21052631578947367,0.3,1
ORD00066,C0254,2025-01-09 06:00:00,48,Platinum,Chiang Mai,Fashion,SilkTouch,1,3.5,Standard,3.0,0.02,No Promotion,0.0,Shopee,COD,1,2500.0,0.2,500.0,2000.0,1,0,6,-1,0,0.0,13.566666666666666,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,1,0.2,2000.0,7.601402334583733,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0.3,0.3333333333333333,0.1,price_q4,15-25%,<=3.8,1,1,0,0.02,0.0,0.3333333333333333,0.3076923076923077,0.21428571428571427,0.1,0
ORD00067,C0441,2025-01-09 08:00:00,36,Platinum,Nonthaburi,Electronics,SoundMax,1,4.0,Eco,5.0,0.05,Campaign,0.1,TikTok,Bank_Transfer,2,1200.0,0.3,562.5,1680.0,1,0,8,-1,0,0.0,23.133333333333333,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.234375,840.0,7.427144133408616,Electronics_Bank_Transfer,Electronics_TikTok,Nonthaburi_Bank_Transfer,0.1,0.0,0.20833333333333334,price_q3,>25%,3.8-4.2,1,0,0,0.05,0.0,0.0,0.125,0.058823529411764705,0.20833333333333334,1
ORD00068,C0289,2025-01-09 08:00:00,36,Bronze,Chiang Mai,Fashion,DenimCo,0,4.2,Express,1.5,0.01,No Promotion,0.0,Shopee,COD,2,890.0,0.05,89.0,1691.0,2,0,8,-1,0,0.0,16.7,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.05,845.5,7.433666540166168,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0.2727272727272727,0.5,0.3333333333333333,price_q3,<=5%,3.8-4.2,1,0,0,0.0,0.0,0.5,0.2962962962962963,0.2,0.3333333333333333,0
ORD00069,C0285,2025-01-09 08:00:00,35,Bronze,Chiang Mai,Electronics,TimeX,1,4.7,Eco,5.0,0.05,Campaign,0.1,Mobile_App,Credit_Card,2,3500.0,0.15,562.5,5031.75,2,0,8,-1,0,0.0,6.3,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.08035714285714286,2515.875,8.523721833378938,Electronics_Credit_Card,Electronics_Mobile_App,Chiang Mai_Credit_Card,0.18181818181818182,0.0,0.24,price_q5,10-15%,>4.6,1,0,0,0.05,0.0,0.0,0.2,0.35714285714285715,0.24,1
ORD00070,C0213,2025-01-09 09:00:00,40,Platinum,Remote_Area,Supplement,GlowDrink,0,4.3,Express,1.5,0.01,Campaign,0.1,TikTok,Bank_Transfer,2,1200.0,0.3,562.5,1680.0,1,0,9,-1,0,0.0,53.7,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.234375,840.0,7.427144133408616,Supplement_Bank_Transfer,Supplement_TikTok,Remote_Area_Bank_Transfer,0.38461538461538464,0.0,0.3181818181818182,price_q3,>25%,4.2-4.6,1,0,0,0.0,0.3333333333333333,0.0,0.16,0.1111111111111111,0.3181818181818182,0
ORD00071,C0314,2025-01-09 09:00:00,28,Bronze,Remote_Area,Home_Appliance,PureAir,1,4.6,Eco,5.0,0.05,Campaign,0.1,TikTok,COD,1,3850.0,0.15,562.5,3825.0,1,0,9,-1,0,0.0,23.566666666666666,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.1461038961038961,3825.0,8.249575150000199,Home_Appliance_COD,Home_Appliance_TikTok,Remote_Area_COD,0.09523809523809523,0.25,0.2692307692307692,price_q5,10-15%,4.2-4.6,1,1,1,0.05,0.0,0.25,0.2857142857142857,0.10526315789473684,0.2692307692307692,0
ORD00072,C0430,2025-01-09 12:00:00,44,Silver,Bangkok,Electronics,SoundMax,1,4.0,Express,1.5,0.01,Campaign,0.1,Shopee,Bank_Transfer,1,1200.0,0.2,240.0,960.0,3,0,12,-1,0,0.0,1.9666666666666666,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.2,960.0,6.8679744089702925,Electronics_Bank_Transfer,Electronics_Shopee,Bangkok_Bank_Transfer,0.25,0.25,0.30434782608695654,price_q2,15-25%,3.8-4.2,0,0,0,0.01,0.0,0.25,0.15384615384615385,0.1875,0.30434782608695654,0
ORD00073,C0206,2025-01-09 16:00:00,64,Bronze,Bangkok,Home_Appliance,CookEasy,1,4.3,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1500.0,0.05,150.0,2850.0,1,0,16,-1,0,0.0,30.266666666666666,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,1425.0,7.955425088912672,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,0.09090909090909091,0.0,0.25925925925925924,price_q4,<=5%,4.2-4.6,1,0,0,0.05,0.0,0.0,0.14814814814814814,0.4,0.25925925925925924,0
ORD00074,C0358,2025-01-09 17:00:00,42,Bronze,Songkhla,Supplement,OmegaPlus,0,4.6,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Credit_Card,2,750.0,0.05,75.0,1425.0,3,0,17,-1,0,0.0,5.833333333333333,1,3,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,712.5,7.262628600974241,Supplement_Credit_Card,Supplement_TV_Show,Songkhla_Credit_Card,0.35714285714285715,0.25,0.25,price_q3,<=5%,4.2-4.6,0,0,0,0.0,1.0,0.25,0.25,0.25,0.25,0
ORD00075,C0476,2025-01-10 00:00:00,56,Silver,Chonburi,Fashion,RunFast,0,4.8,Standard,3.0,0.02,Campaign,0.1,TV_Show,Credit_Card,2,1990.0,0.2,562.5,3184.0,2,0,0,-1,0,0.0,34.13333333333333,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.14133165829145727,1592.0,8.066207568006265,Fashion_Credit_Card,Fashion_TV_Show,Chonburi_Credit_Card,0.25,0.21621621621621623,0.09523809523809523,price_q5,15-25%,>4.6,1,0,0,0.0,1.0,0.21621621621621623,0.23529411764705882,0.23809523809523808,0.09523809523809523,1
ORD00076,C0230,2025-01-10 00:00:00,64,Bronze,Phuket,Cosmetics,SkinLab,1,4.2,Standard,3.0,0.02,No Promotion,0.0,Shopee,Credit_Card,2,1200.0,0.05,120.0,2280.0,1,0,0,-1,0,0.0,38.9,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,1140.0,7.732369222284388,Cosmetics_Credit_Card,Cosmetics_Shopee,Phuket_Credit_Card,0.2727272727272727,0.5,0.13636363636363635,price_q4,<=5%,3.8-4.2,1,0,0,0.02,0.22666666666666666,0.5,0.2777777777777778,0.17647058823529413,0.13636363636363635,0
ORD00077,C0201,2025-01-10 02:00:00,42,Bronze,Khon Kaen,Fashion,UniStyle,0,4.5,Eco,5.0,0.05,No Promotion,0.0,TikTok,Bank_Transfer,2,290.0,0.05,29.0,551.0,1,0,2,-1,0,0.0,39.233333333333334,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.05,275.5,6.313548046277095,Fashion_Bank_Transfer,Fashion_TikTok,Khon Kaen_Bank_Transfer,0.3076923076923077,0.0,0.2413793103448276,price_q1,<=5%,4.2-4.6,0,0,0,0.0,0.0,0.0,0.14285714285714285,0.1,0.2413793103448276,0
ORD00078,C0156,2025-01-10 06:00:00,25,Silver,Nonthaburi,Supplement,MuscleFuel,0,4.0,Express,1.5,0.01,No Promotion,0.0,Shopee,COD,1,1800.0,0.1,180.0,1620.0,1,0,6,-1,0,0.0,35.166666666666664,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.1,1620.0,7.390798521735676,Supplement_COD,Supplement_Shopee,Nonthaburi_COD,0.3333333333333333,0.5,0.2916666666666667,price_q3,5-10%,3.8-4.2,0,0,0,0.0,0.0,0.5,0.27586206896551724,0.16666666666666666,0.2916666666666667,1
ORD00079,C0090,2025-01-10 08:00:00,56,Bronze,Remote_Area,Supplement,VitaBoost,0,3.7,Eco,5.0,0.05,No Promotion,0.0,Shopee,COD,1,890.0,0.05,44.5,845.5,2,0,8,-1,0,0.0,51.2,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,1,0.05,845.5,6.74111020157319,Supplement_COD,Supplement_Shopee,Remote_Area_COD,0.375,0.5,0.23333333333333334,price_q2,<=5%,<=3.8,0,0,1,0.0,0.25,0.5,0.3,0.21052631578947367,0.23333333333333334,0
ORD00080,C0173,2025-01-10 08:00:00,32,Bronze,Chonburi,Electronics,SoundMax,1,4.0,Eco,5.0,0.05,Campaign,0.1,Mobile_App,Credit_Card,1,1200.0,0.15,180.0,1020.0,2,0,8,-1,0,0.0,10.366666666666667,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.15,1020.0,6.928537818164665,Electronics_Credit_Card,Electronics_Mobile_App,Chonburi_Credit_Card,0.23076923076923078,0.2,0.22580645161290322,price_q2,10-15%,3.8-4.2,0,0,0,0.05,0.0,0.2,0.2631578947368421,0.375,0.22580645161290322,0
ORD00081,C0099,2025-01-10 08:00:00,38,Bronze,Remote_Area,Supplement,GlowDrink,0,4.3,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,COD,2,1200.0,0.05,120.0,2280.0,1,0,8,-1,0,0.0,58.766666666666666,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.05,1140.0,7.732369222284388,Supplement_COD,Supplement_Mobile_App,Remote_Area_COD,0.35294117647058826,0.0,0.21875,price_q4,<=5%,4.2-4.6,1,0,1,0.0,0.2,0.0,0.2903225806451613,0.35294117647058826,0.21875,0
ORD00082,C0236,2025-01-10 08:00:00,47,Bronze,Chonburi,Fashion,UniStyle,0,4.5,Standard,3.0,0.02,Campaign,0.1,Shopee,Credit_Card,1,290.0,0.15,43.5,246.5,3,0,8,-1,0,0.0,41.6,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.15,246.5,5.511410582008745,Fashion_Credit_Card,Fashion_Shopee,Chonburi_Credit_Card,0.2857142857142857,0.0,0.13043478260869565,price_q1,10-15%,4.2-4.6,0,0,0,0.0,1.0,0.0,0.25,0.2,0.13043478260869565,0
ORD00083,C0231,2025-01-10 08:00:00,51,Gold,Bangkok,Cosmetics,GlowUp,1,4.9,Express,1.5,0.01,No Promotion,0.0,TikTok,Bank_Transfer,2,450.0,0.15,135.0,765.0,2,0,8,-1,0,0.0,43.0,1,4,0,0,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.15,382.5,6.641182169740591,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Bangkok_Bank_Transfer,0.25,0.0,0.32,price_q1,10-15%,>4.6,0,0,0,0.01,0.0,0.0,0.13793103448275862,0.09523809523809523,0.32,0
