order_hour,channel_type,payment_method,quantity,unit_price,log_unit_price,promo_discount_pct,total_amount,log_total_amount,is_repurchased_item,days_since_last_order,membership_tier,province,gender_province,customer_age_days,age,category,is_fragile,product_rating,is_peak_hour,is_fashion_tv,is_remote_area,low_rating_alert,is_cod,is_high_risk_customer,is_high_discount,is_first_order,order_dayofweek,is_weekend,return_rate_by_category,delivery_time_expected_days,is_long_distance_cod,is_impulse_buy,is_low_commitment,category_payment,category_channel,province_payment,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_spend_sum_30d,hist_order_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_rate_60d,hist_spend_sum_180d,hist_order_count_180d,hist_return_rate_180d,is_returned
15,TV_Show,Credit_Card,2,990.0,6.898714534329988,0.05,1881.0,7.540090320145325,0,-1,Bronze,Chiang Mai,Female_Chiang Mai,1250,45,Electronics,True,3.8,0,0,0,1,0,0,0,1,2,0,0.125,2,0,0,0,Electronics_Credit_Card,Electronics_TV_Show,Chiang Mai_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,TikTok,COD,1,3500.0,8.160803920954665,0.05,3325.0,8.109525659752872,0,-1,Bronze,Khon Kaen,Female_Khon Kaen,771,19,Electronics,True,4.7,0,0,0,0,1,0,0,1,2,0,0.1111111111111111,2,0,0,0,Electronics_COD,Electronics_TikTok,Khon Kaen_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,Shopee,Bank_Transfer,1,2800.0,7.937731775260109,0.1,2520.0,7.83241092718792,0,-1,Silver,Khon Kaen,Male_Khon Kaen,591,46,Cosmetics,True,4.8,0,0,0,0,0,0,0,1,2,0,0.3,2,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Khon Kaen_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,TV_Show,Bank_Transfer,1,1100.0,7.00397413672268,0.2,880.0,6.78105762593618,0,-1,Silver,Nonthaburi,Female_Nonthaburi,809,54,Home_Appliance,True,3.9,0,0,0,1,0,0,0,1,3,0,0.05,2,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Nonthaburi_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,Shopee,COD,1,2500.0,7.824445930877619,0.2,2000.0,7.601402334583733,0,-1,Platinum,Chiang Mai,Female_Chiang Mai,903,48,Fashion,True,3.5,0,0,0,1,1,0,0,1,3,0,0.3,1,1,0,0,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,TikTok,Bank_Transfer,2,1200.0,7.0909098220799835,0.3,1680.0,7.427144133408616,0,-1,Platinum,Nonthaburi,Male_Nonthaburi,1190,36,Electronics,True,4.0,0,0,0,0,0,0,1,1,3,0,0.1,1,0,0,0,Electronics_Bank_Transfer,Electronics_TikTok,Nonthaburi_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8,Shopee,COD,2,890.0,6.792344427470809,0.05,1691.0,7.433666540166168,0,-1,Bronze,Chiang Mai,Female_Chiang Mai,997,36,Fashion,False,4.2,0,0,0,0,1,0,0,1,3,0,0.2727272727272727,2,1,0,0,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Mobile_App,Credit_Card,2,3500.0,8.160803920954665,0.15,5950.0,8.691314551644853,0,-1,Bronze,Chiang Mai,Female_Chiang Mai,685,35,Electronics,True,4.7,0,0,0,0,0,0,0,1,3,0,0.18181818181818182,2,0,0,0,Electronics_Credit_Card,Electronics_Mobile_App,Chiang Mai_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9,TikTok,Bank_Transfer,2,1200.0,7.0909098220799835,0.3,1680.0,7.427144133408616,0,-1,Platinum,Remote_Area,Male_Remote_Area,2107,40,Supplement,False,4.3,0,0,1,0,0,0,1,1,3,0,0.38461538461538464,1,0,0,0,Supplement_Bank_Transfer,Supplement_TikTok,Remote_Area_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,TikTok,COD,1,4500.0,8.412054873292933,0.15,3825.0,8.249575150000199,0,-1,Bronze,Remote_Area,Female_Remote_Area,1203,28,Home_Appliance,True,4.6,0,0,1,0,1,0,0,1,3,0,0.09523809523809523,1,0,0,0,Home_Appliance_COD,Home_Appliance_TikTok,Remote_Area_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,Shopee,Bank_Transfer,1,1200.0,7.0909098220799835,0.2,960.0,6.8679744089702925,0,-1,Silver,Bangkok,Male_Bangkok,555,44,Electronics,True,4.0,0,0,0,0,0,0,0,1,3,0,0.25,3,0,0,0,Electronics_Bank_Transfer,Electronics_Shopee,Bangkok_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,Mobile_App,Bank_Transfer,2,1500.0,7.313886831633462,0.05,2850.0,7.955425088912672,0,-1,Bronze,Bangkok,Female_Bangkok,1404,64,Home_Appliance,True,4.3,0,0,0,0,0,0,0,1,3,0,0.09090909090909091,1,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,TV_Show,Credit_Card,2,750.0,6.621405651764134,0.05,1425.0,7.262628600974241,0,-1,Bronze,Songkhla,Female_Songkhla,671,42,Supplement,False,4.6,0,0,0,0,0,0,0,1,3,0,0.35714285714285715,3,0,0,0,Supplement_Credit_Card,Supplement_TV_Show,Songkhla_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,TV_Show,Credit_Card,2,1990.0,7.596392304064196,0.2,3184.0,8.066207568006265,0,-1,Silver,Chonburi,Female_Chonburi,1519,56,Fashion,False,4.8,0,1,0,0,0,0,0,1,4,0,0.25,2,0,0,0,Fashion_Credit_Card,Fashion_TV_Show,Chonburi_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,Shopee,Credit_Card,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,0,-1,Bronze,Phuket,Female_Phuket,1662,64,Cosmetics,True,4.2,0,0,0,0,0,0,0,1,4,0,0.2727272727272727,1,0,0,0,Cosmetics_Credit_Card,Cosmetics_Shopee,Phuket_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,TikTok,Bank_Transfer,2,290.0,5.673323267171493,0.05,551.0,6.313548046277095,0,-1,Bronze,Khon Kaen,Female_Khon Kaen,1672,42,Fashion,False,4.5,0,0,0,0,0,0,0,1,4,0,0.3076923076923077,1,0,0,0,Fashion_Bank_Transfer,Fashion_TikTok,Khon Kaen_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,Shopee,COD,1,1800.0,7.496097345175956,0.1,1620.0,7.390798521735676,0,-1,Silver,Nonthaburi,Male_Nonthaburi,1550,25,Supplement,False,4.0,0,0,0,0,1,0,0,1,4,0,0.3333333333333333,1,0,0,0,Supplement_COD,Supplement_Shopee,Nonthaburi_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8,Shopee,COD,1,890.0,6.792344427470809,0.05,845.5,6.74111020157319,0,-1,Bronze,Remote_Area,Female_Remote_Area,2031,56,Supplement,False,3.7,0,0,1,1,1,0,0,1,4,0,0.375,2,0,0,0,Supplement_COD,Supplement_Shopee,Remote_Area_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Mobile_App,Credit_Card,1,1200.0,7.0909098220799835,0.15,1020.0,6.928537818164665,0,-1,Bronze,Chonburi,Male_Chonburi,806,32,Electronics,True,4.0,0,0,0,0,0,0,0,1,4,0,0.23076923076923078,2,0,0,0,Electronics_Credit_Card,Electronics_Mobile_App,Chonburi_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Mobile_App,COD,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,0,-1,Bronze,Remote_Area,Male_Remote_Area,2258,38,Supplement,False,4.3,0,0,1,0,1,0,0,1,4,0,0.35294117647058826,1,0,0,0,Supplement_COD,Supplement_Mobile_App,Remote_Area_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Shopee,Credit_Card,1,290.0,5.673323267171493,0.15,246.5,5.511410582008745,0,-1,Bronze,Chonburi,Female_Chonburi,1743,47,Fashion,False,4.5,0,0,0,0,0,0,0,1,4,0,0.2857142857142857,3,0,0,0,Fashion_Credit_Card,Fashion_Shopee,Chonburi_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,TikTok,Bank_Transfer,2,450.0,6.111467339502679,0.15,765.0,6.641182169740591,0,-1,Gold,Bangkok,Female_Bangkok,1785,51,Cosmetics,True,4.9,0,0,0,0,0,0,0,1,4,0,0.25,2,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Bangkok_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,TV_Show,COD,2,650.0,6.478509642208569,0.15,1105.0,7.00850518208228,0,-1,Gold,Phuket,Female_Phuket,1172,38,Cosmetics,False,4.5,1,0,0,0,1,0,0,1,4,0,0.23076923076923078,1,1,0,0,Cosmetics_COD,Cosmetics_TV_Show,Phuket_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Mobile_App,Credit_Card,2,4500.0,8.412054873292933,0.1,8100.0,8.999742789830492,0,4,Silver,Songkhla,Female_Songkhla,1669,65,Home_Appliance,True,4.6,0,0,0,0,0,0,0,0,4,0,0.08695652173913043,2,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_Mobile_App,Songkhla_Credit_Card,1.0,0.0,0.0,-1.0,880.0,1.0,0.0,880.0,1.0,0.0,880.0,1.0,0.0,0
10,TV_Show,Credit_Card,1,1500.0,7.313886831633462,0.25,1125.0,7.026426808699636,0,-1,Gold,Chiang Mai,Female_Chiang Mai,2008,33,Home_Appliance,True,4.3,1,0,0,0,0,0,1,1,4,0,0.08333333333333333,3,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_TV_Show,Chiang Mai_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11,Shopee,Bank_Transfer,1,1200.0,7.0909098220799835,0.2,960.0,6.8679744089702925,0,-1,Silver,Remote_Area,Female_Remote_Area,1058,66,Cosmetics,True,4.2,0,0,1,0,0,0,0,1,4,0,0.21428571428571427,2,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Remote_Area_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,TV_Show,COD,1,1500.0,7.313886831633462,0.05,1425.0,7.262628600974241,0,-1,Bronze,Chonburi,Male_Chonburi,1969,21,Home_Appliance,True,4.3,0,0,0,0,1,0,0,1,4,0,0.12,1,0,0,0,Home_Appliance_COD,Home_Appliance_TV_Show,Chonburi_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,TV_Show,COD,2,1800.0,7.496097345175956,0.15,3060.0,8.026496938945412,0,-1,Gold,Chonburi,Female_Chonburi,1284,26,Supplement,False,4.0,0,0,0,0,1,0,0,1,4,0,0.3333333333333333,3,0,0,0,Supplement_COD,Supplement_TV_Show,Chonburi_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,Shopee,COD,1,1100.0,7.00397413672268,0.05,1045.0,6.952728644624869,0,-1,Bronze,Songkhla,Female_Songkhla,2071,53,Home_Appliance,True,3.9,0,0,0,1,1,0,0,1,4,0,0.15384615384615385,1,1,0,0,Home_Appliance_COD,Home_Appliance_Shopee,Songkhla_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,TV_Show,Credit_Card,1,350.0,5.860786223465865,0.2,280.0,5.638354669333745,0,-1,Silver,Songkhla,Female_Songkhla,2136,30,Electronics,False,4.4,0,0,0,0,0,0,0,1,4,0,0.21428571428571427,2,0,0,0,Electronics_Credit_Card,Electronics_TV_Show,Songkhla_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,Mobile_App,COD,2,890.0,6.792344427470809,0.2,1424.0,7.261927092702751,0,-1,Silver,Chonburi,Other_Chonburi,957,26,Supplement,False,3.7,0,0,0,1,1,0,0,1,4,0,0.3157894736842105,1,0,0,0,Supplement_COD,Supplement_Mobile_App,Chonburi_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,Mobile_App,Credit_Card,2,990.0,6.898714534329988,0.1,1782.0,7.48605261786314,0,-1,Silver,Songkhla,Male_Songkhla,2048,20,Electronics,True,3.8,0,0,0,1,0,0,0,1,5,1,0.26666666666666666,3,0,0,0,Electronics_Credit_Card,Electronics_Mobile_App,Songkhla_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,Shopee,COD,2,4500.0,8.412054873292933,0.1,8100.0,8.999742789830492,0,-1,Silver,Chiang Mai,Other_Chiang Mai,1014,41,Home_Appliance,True,4.6,0,0,0,0,1,0,0,1,5,1,0.18518518518518517,2,1,0,0,Home_Appliance_COD,Home_Appliance_Shopee,Chiang Mai_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,TikTok,Bank_Transfer,1,750.0,6.621405651764134,0.05,712.5,6.570182436916891,0,-1,Bronze,Chonburi,Male_Chonburi,673,36,Supplement,False,4.6,0,0,0,0,0,0,0,1,5,1,0.35,1,0,0,0,Supplement_Bank_Transfer,Supplement_TikTok,Chonburi_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,Shopee,COD,2,2500.0,7.824445930877619,0.05,4750.0,8.46611040118692,0,-1,Bronze,Chiang Mai,Male_Chiang Mai,893,35,Fashion,True,3.5,0,0,0,1,1,0,0,1,5,1,0.26666666666666666,2,1,0,0,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Shopee,Bank_Transfer,1,350.0,5.860786223465865,0.1,315.0,5.755742213586912,0,-1,Silver,Nonthaburi,Male_Nonthaburi,2277,36,Electronics,False,4.4,0,0,0,0,0,0,0,1,5,1,0.25,3,0,0,0,Electronics_Bank_Transfer,Electronics_Shopee,Nonthaburi_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,Shopee,Credit_Card,1,2500.0,7.824445930877619,0.15,2125.0,7.661997558901893,0,-1,Gold,Songkhla,Female_Songkhla,967,32,Fashion,True,3.5,0,0,0,1,0,0,0,1,5,1,0.25,3,0,0,0,Fashion_Credit_Card,Fashion_Shopee,Songkhla_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,TV_Show,Bank_Transfer,2,290.0,5.673323267171493,0.1,522.0,6.259581464064923,0,-1,Silver,Bangkok,Female_Bangkok,1549,49,Fashion,False,4.5,0,1,0,0,0,0,0,1,5,1,0.23529411764705882,2,0,0,0,Fashion_Bank_Transfer,Fashion_TV_Show,Bangkok_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,Mobile_App,Credit_Card,2,1990.0,7.596392304064196,0.3,2786.0,7.932721027481948,0,-1,Platinum,Remote_Area,Male_Remote_Area,710,38,Fashion,False,4.8,0,0,1,0,0,0,1,1,5,1,0.2222222222222222,2,0,0,0,Fashion_Credit_Card,Fashion_Mobile_App,Remote_Area_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,TikTok,Credit_Card,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,0,-1,Bronze,Phuket,Male_Phuket,1272,62,Supplement,False,4.3,0,0,0,0,0,0,0,1,5,1,0.3333333333333333,1,0,0,0,Supplement_Credit_Card,Supplement_TikTok,Phuket_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,TikTok,Bank_Transfer,2,1800.0,7.496097345175956,0.05,3420.0,8.137688184977605,0,-1,Bronze,Remote_Area,Female_Remote_Area,884,24,Supplement,False,4.0,1,0,1,0,0,0,0,1,5,1,0.3181818181818182,1,0,0,0,Supplement_Bank_Transfer,Supplement_TikTok,Remote_Area_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,TV_Show,Bank_Transfer,2,1990.0,7.596392304064196,0.25,2985.0,8.001689978099135,0,1,Gold,Chonburi,Female_Chonburi,1284,26,Fashion,False,4.8,0,1,0,0,0,0,1,0,6,1,0.21052631578947367,2,0,0,0,Fashion_Bank_Transfer,Fashion_TV_Show,Chonburi_Bank_Transfer,1.0,0.0,0.0,-1.0,3060.0,1.0,0.0,3060.0,1.0,0.0,3060.0,1.0,0.0,0
8,Mobile_App,Bank_Transfer,2,2200.0,7.696667081526462,0.2,3520.0,8.166500319155052,0,6,Silver,Bangkok,Female_Bangkok,1704,61,Home_Appliance,True,4.1,0,0,0,0,0,0,0,0,6,1,0.17857142857142858,1,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,1.0,0.0,0.0,-1.0,1080.0,1.0,0.0,1080.0,1.0,0.0,1080.0,1.0,0.0,1
8,Mobile_App,Bank_Transfer,2,3500.0,8.160803920954665,0.1,6300.0,8.748463629942055,0,-1,Silver,Songkhla,Male_Songkhla,753,24,Electronics,True,4.7,0,0,0,0,0,0,0,1,6,1,0.23529411764705882,3,0,0,0,Electronics_Bank_Transfer,Electronics_Mobile_App,Songkhla_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,Shopee,Credit_Card,1,3500.0,8.160803920954665,0.15,2975.0,7.998335395952982,0,-1,Gold,Khon Kaen,Female_Khon Kaen,1039,37,Electronics,True,4.7,0,0,0,0,0,0,0,1,6,1,0.2222222222222222,2,0,0,0,Electronics_Credit_Card,Electronics_Shopee,Khon Kaen_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,Shopee,Credit_Card,2,1100.0,7.00397413672268,0.1,1980.0,7.591357046698551,0,-1,Silver,Chonburi,Female_Chonburi,1141,61,Home_Appliance,True,3.9,0,0,0,1,0,0,0,1,6,1,0.20689655172413793,3,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_Shopee,Chonburi_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,Shopee,Credit_Card,2,4500.0,8.412054873292933,0.05,8550.0,9.053803514155955,0,6,Bronze,Bangkok,Female_Bangkok,785,67,Home_Appliance,True,4.6,0,0,0,0,0,0,0,0,6,1,0.2,2,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_Shopee,Bangkok_Credit_Card,2.0,0.0,0.0,-1.0,1780.5,2.0,0.0,1780.5,2.0,0.0,1780.5,2.0,0.0,0
15,Mobile_App,Credit_Card,2,1800.0,7.496097345175956,0.05,3420.0,8.137688184977605,0,-1,Bronze,Remote_Area,Male_Remote_Area,844,65,Supplement,False,4.0,0,0,1,0,0,0,0,1,6,1,0.30434782608695654,2,0,0,0,Supplement_Credit_Card,Supplement_Mobile_App,Remote_Area_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,Shopee,COD,2,290.0,5.673323267171493,0.05,551.0,6.313548046277095,0,-1,Bronze,Chonburi,Female_Chonburi,1728,62,Fashion,False,4.5,0,0,0,0,1,0,0,1,6,1,0.2,3,0,0,0,Fashion_COD,Fashion_Shopee,Chonburi_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,TV_Show,Bank_Transfer,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,0,-1,Bronze,Bangkok,Female_Bangkok,552,50,Electronics,True,4.0,0,0,0,0,0,0,0,1,6,1,0.21052631578947367,2,0,0,0,Electronics_Bank_Transfer,Electronics_TV_Show,Bangkok_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,Shopee,COD,2,990.0,6.898714534329988,0.05,1881.0,7.540090320145325,0,-1,Bronze,Chonburi,Male_Chonburi,1378,29,Electronics,True,3.8,0,0,0,1,1,0,0,1,0,0,0.2,1,0,0,0,Electronics_COD,Electronics_Shopee,Chonburi_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,TV_Show,COD,2,890.0,6.792344427470809,0.05,1691.0,7.433666540166168,0,2,Bronze,Chonburi,Male_Chonburi,1969,21,Supplement,False,3.7,0,0,0,1,1,1,0,0,0,0,0.2916666666666667,1,0,0,0,Supplement_COD,Supplement_TV_Show,Chonburi_COD,1.0,1.0,1.0,2.0,1425.0,1.0,1.0,1425.0,1.0,1.0,1425.0,1.0,1.0,1
7,Shopee,Credit_Card,1,1200.0,7.0909098220799835,0.15,1020.0,6.928537818164665,0,-1,Bronze,Songkhla,Female_Songkhla,616,27,Cosmetics,True,4.2,0,0,0,0,0,0,0,1,0,0,0.2,3,0,0,0,Cosmetics_Credit_Card,Cosmetics_Shopee,Songkhla_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,Mobile_App,Bank_Transfer,1,2800.0,7.937731775260109,0.25,2100.0,7.650168700845001,0,-1,Gold,Nonthaburi,Female_Nonthaburi,2051,60,Cosmetics,True,4.8,0,0,0,0,0,0,1,1,0,0,0.1875,2,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Nonthaburi_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,Shopee,Bank_Transfer,1,650.0,6.478509642208569,0.1,585.0,6.373319789577012,0,-1,Silver,Songkhla,Male_Songkhla,1615,58,Cosmetics,False,4.5,0,0,0,0,0,0,0,1,0,0,0.17647058823529413,3,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Songkhla_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,Shopee,COD,1,1100.0,7.00397413672268,0.15,935.0,6.841615476477592,0,-1,Bronze,Nonthaburi,Male_Nonthaburi,1493,61,Home_Appliance,True,3.9,0,0,0,1,1,0,0,1,0,0,0.1935483870967742,1,0,0,0,Home_Appliance_COD,Home_Appliance_Shopee,Nonthaburi_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,Mobile_App,Credit_Card,2,990.0,6.898714534329988,0.2,1584.0,7.368339686311381,0,-1,Silver,Nonthaburi,Female_Nonthaburi,676,23,Electronics,True,3.8,0,0,0,1,0,0,0,1,0,0,0.19047619047619047,1,0,0,0,Electronics_Credit_Card,Electronics_Mobile_App,Nonthaburi_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,Mobile_App,Credit_Card,1,2500.0,7.824445930877619,0.05,2375.0,7.773173680482536,0,-1,Bronze,Bangkok,Male_Bangkok,2049,65,Fashion,True,3.5,0,0,0,1,0,0,0,1,0,0,0.19047619047619047,1,0,0,0,Fashion_Credit_Card,Fashion_Mobile_App,Bangkok_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,TV_Show,Bank_Transfer,1,750.0,6.621405651764134,0.25,562.5,6.334167333479831,0,-1,Gold,Chonburi,Male_Chonburi,670,58,Supplement,False,4.6,0,0,0,0,0,0,1,1,0,0,0.32,1,0,0,0,Supplement_Bank_Transfer,Supplement_TV_Show,Chonburi_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,Shopee,Bank_Transfer,1,750.0,6.621405651764134,0.05,712.5,6.570182436916891,0,-1,Bronze,Bangkok,Female_Bangkok,2253,25,Supplement,False,4.6,0,0,0,0,0,0,0,1,0,0,0.3076923076923077,2,0,0,0,Supplement_Bank_Transfer,Supplement_Shopee,Bangkok_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,TikTok,Credit_Card,2,450.0,6.111467339502679,0.1,810.0,6.698268054115413,0,-1,Silver,Chonburi,Male_Chonburi,1599,29,Cosmetics,True,4.9,0,0,0,0,0,0,0,1,1,0,0.2222222222222222,2,0,0,0,Cosmetics_Credit_Card,Cosmetics_TikTok,Chonburi_Credit_Card,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8,TV_Show,Bank_Transfer,1,890.0,6.792344427470809,0.15,756.5,6.630023537383524,0,-1,Bronze,Phuket,Female_Phuket,1245,29,Fashion,False,4.2,1,1,0,0,0,0,0,1,1,0,0.18181818181818182,3,0,1,0,Fashion_Bank_Transfer,Fashion_TV_Show,Phuket_Bank_Transfer,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,TV_Show,COD,2,3500.0,8.160803920954665,0.25,5250.0,8.566173813637858,0,-1,Gold,Bangkok,Male_Bangkok,1479,18,Electronics,True,4.7,1,0,0,0,1,0,1,1,1,0,0.22727272727272727,2,0,0,1,Electronics_COD,Electronics_TV_Show,Bangkok_COD,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
